Label1,X1,Y1,X2,Y2,R1,XMid,YMid,Label2,X3,Y3,X4,Y4,R2
Field,35079.9,20115.3,35098.8,20134.2,,35089.3,20124.8,Line,35000,20180,35110,20180
Field,35098.8,20115.3,35108.3,20124.8,,35103.5,20120,Line,35000,20180,35110,20180
Field,35108.3,20115.3,35117.8,20124.8,,35113,20120,Line,35110,20180,35310,20180
Field,35098.8,20124.8,35108.3,20134.2,,35103.5,20129.5,Line,35000,20180,35110,20180
Field,35108.3,20124.8,35117.8,20134.2,,35113,20129.5,Line,35110,20180,35310,20180
Field,35117.8,20058.5,35136.7,20077.4,,35127.2,20068,Line,35000,20000,35310,20000
Field,35136.7,20058.5,35155.6,20077.4,,35146.2,20068,Line,35000,20000,35310,20000
Field,35117.8,20077.4,35127.2,20086.9,,35122.5,20082.2,Line,35000,20000,35310,20000
Field,35127.2,20077.4,35136.7,20086.9,,35132,20082.2,Line,35000,20000,35310,20000
Field,35117.8,20086.9,35127.2,20096.4,,35122.5,20091.6,Line,35110,20180,35310,20180
Field,35127.2,20086.9,35136.7,20096.4,,35132,20091.6,Line,35110,20180,35310,20180
Field,35136.7,20077.4,35146.2,20086.9,,35141.4,20082.2,Line,35000,20000,35310,20000
Field,35146.2,20077.4,35155.6,20086.9,,35150.9,20082.2,Line,35000,20000,35310,20000
Field,35136.7,20086.9,35146.2,20096.4,,35141.4,20091.6,Line,35110,20180,35310,20180
Field,35146.2,20086.9,35155.6,20096.4,,35150.9,20091.6,Line,35110,20180,35310,20180
Field,35155.6,20058.5,35174.6,20077.4,,35165.1,20068,Line,35000,20000,35310,20000
Field,35174.6,20058.5,35193.5,20077.4,,35184,20068,Line,35000,20000,35310,20000
Field,35155.6,20077.4,35165.1,20086.9,,35160.4,20082.2,Line,35000,20000,35310,20000
Field,35165.1,20077.4,35174.6,20086.9,,35169.8,20082.2,Line,35000,20000,35310,20000
Field,35155.6,20086.9,35165.1,20096.4,,35160.4,20091.6,Line,35110,20180,35310,20180
Field,35165.1,20086.9,35174.6,20096.4,,35169.8,20091.6,Line,35110,20180,35310,20180
Field,35174.6,20077.4,35184,20086.9,,35179.3,20082.2,Line,35000,20000,35310,20000
Field,35184,20077.4,35193.5,20086.9,,35188.8,20082.2,Line,35000,20000,35310,20000
Field,35174.6,20086.9,35184,20096.4,,35179.3,20091.6,Line,35110,20180,35310,20180
Field,35184,20086.9,35193.5,20096.4,,35188.8,20091.6,Line,35110,20180,35310,20180
Field,35117.8,20096.4,35155.6,20134.2,,35136.7,20115.3,Line,35110,20180,35310,20180
Field,35155.6,20096.4,35193.5,20134.2,,35174.6,20115.3,Line,35110,20180,35310,20180
Field,35042,20134.2,35079.9,20172.1,,35060.9,20153.2,Line,35000,20180,35110,20180
Field,35079.9,20134.2,35098.8,20153.2,,35089.3,20143.7,Line,35000,20180,35110,20180
Field,35098.8,20134.2,35108.3,20143.7,,35103.5,20139,Line,35000,20180,35110,20180
Field,35108.3,20134.2,35117.8,20143.7,,35113,20139,Line,35110,20180,35310,20180
Field,35098.8,20143.7,35108.3,20153.2,,35103.5,20148.5,Line,35000,20180,35110,20180
Field,35108.3,20143.7,35117.8,20153.2,,35113,20148.5,Line,35110,20180,35310,20180
Field,35079.9,20153.2,35098.8,20172.1,,35089.3,20162.7,Line,35000,20180,35110,20180
Field,35098.8,20153.2,35108.3,20162.7,,35103.5,20157.9,Line,35000,20180,35110,20180
Field,35108.3,20153.2,35117.8,20162.7,,35113,20157.9,Line,35110,20180,35310,20180
Field,35098.8,20162.7,35108.3,20172.1,,35103.5,20167.4,Line,35000,20180,35110,20180
Field,35108.3,20162.7,35117.8,20172.1,,35113,20167.4,Line,35110,20180,35310,20180
Field,35042,20172.1,35079.9,20210,,35060.9,20191.1,Line,35000,20180,35110,20180
Field,35079.9,20172.1,35098.8,20191.1,,35089.3,20181.6,Line,35000,20180,35110,20180
Field,35098.8,20172.1,35108.3,20181.6,,35103.5,20176.9,Line,35000,20180,35110,20180
Field,35108.3,20172.1,35117.8,20181.6,,35113,20176.9,Line,35110,20180,35310,20180
Field,35098.8,20181.6,35108.3,20191.1,,35103.5,20186.3,Line,35000,20180,35110,20180
Field,35108.3,20181.6,35117.8,20191.1,,35113,20186.3,Line,35110,20180,35110,20250
Field,35079.9,20191.1,35089.3,20200.5,,35084.6,20195.8,Line,35000,20180,35110,20180
Field,35089.3,20191.1,35098.8,20200.5,,35094.1,20195.8,Line,35000,20180,35110,20180
Field,35079.9,20200.5,35089.3,20210,,35084.6,20205.3,Line,35000,20180,35110,20180
Field,35089.3,20200.5,35098.8,20210,,35094.1,20205.3,Line,35110,20180,35110,20250
Field,35098.8,20191.1,35117.8,20210,,35108.3,20200.5,Line,35110,20180,35110,20250
Field,35117.8,20134.2,35155.6,20172.1,,35136.7,20153.2,Line,35110,20180,35310,20180
Field,35155.6,20134.2,35193.5,20172.1,,35174.6,20153.2,Line,35110,20180,35310,20180
Field,35117.8,20172.1,35136.7,20191.1,,35127.2,20181.6,Line,35110,20180,35310,20180
Field,35136.7,20172.1,35155.6,20191.1,,35146.2,20181.6,Line,35110,20180,35310,20180
Field,35117.8,20191.1,35127.2,20200.5,,35122.5,20195.8,Line,35110,20180,35110,20250
Field,35127.2,20191.1,35136.7,20200.5,,35132,20195.8,Line,35110,20180,35310,20180
Field,35117.8,20200.5,35127.2,20210,,35122.5,20205.3,Line,35110,20180,35110,20250
Field,35127.2,20200.5,35136.7,20210,,35132,20205.3,Line,35110,20180,35110,20250
Field,35136.7,20191.1,35155.6,20210,,35146.2,20200.5,Line,35110,20180,35310,20180
Field,35155.6,20172.1,35193.5,20210,,35174.6,20191.1,Line,35110,20180,35310,20180
Field,35193.5,20058.5,35212.4,20077.4,,35203,20068,Line,35000,20000,35310,20000
